address,size,module,game,decorated,name
0x0044F0D8,3,environment_initialization.obj,0,?get@?$__crt_unique_heap_ptr@_WU__crt_internal_free_policy@@@@QBEPA_WXZ,"__crt_unique_heap_ptr<wchar_t,__crt_internal_free_policy>::get"
0x0044F0FF,38,environment_initialization.obj,0,?initialize@?$dual_state_global@PAPAD@__crt_state_management@@QAEXQAPAD@Z,__crt_state_management::dual_state_global<char * *>::initialize
0x0044F125,38,environment_initialization.obj,0,?initialize@?$dual_state_global@PAPA_W@__crt_state_management@@QAEXQAPA_W@Z,__crt_state_management::dual_state_global<wchar_t * *>::initialize
0x0044F14B,7,environment_initialization.obj,0,?is_valid@?$__crt_unique_heap_ptr@PADU__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<char *,__crt_internal_free_policy>::is_valid"
0x0044F152,7,environment_initialization.obj,0,?is_valid@?$__crt_unique_heap_ptr@PA_WU__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<wchar_t *,__crt_internal_free_policy>::is_valid"
0x0044F159,7,environment_initialization.obj,0,?is_valid@?$__crt_unique_heap_ptr@_WU__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<wchar_t,__crt_internal_free_policy>::is_valid"
0x0044F168,18,environment_initialization.obj,0,?release@?$__crt_unique_heap_ptr@_WU__crt_internal_free_policy@@@@QAEXXZ,"__crt_unique_heap_ptr<wchar_t,__crt_internal_free_policy>::release"
0x0044F17A,3,environment_initialization.obj,0,?value@?$dual_state_global@PAPAD@__crt_state_management@@QAEAAPAPADXZ,__crt_state_management::dual_state_global<char * *>::value
0x0044F17D,3,environment_initialization.obj,0,?value@?$dual_state_global@PAPA_W@__crt_state_management@@QAEAAPAPA_WXZ,__crt_state_management::dual_state_global<wchar_t * *>::value
0x0044F180,5,environment_initialization.obj,0,___dcrt_get_or_create_narrow_environment_nolock,__dcrt_get_or_create_narrow_environment_nolock
0x0044F185,5,environment_initialization.obj,0,___dcrt_get_or_create_wide_environment_nolock,__dcrt_get_or_create_wide_environment_nolock
0x0044F18A,55,environment_initialization.obj,0,___dcrt_uninitialize_environments_nolock,__dcrt_uninitialize_environments_nolock
0x0044F1C1,6,environment_initialization.obj,0,___p__environ,__p__environ
0x0044F1C7,6,environment_initialization.obj,0,___p__wenviron,__p__wenviron
0x0044F1CD,20,environment_initialization.obj,0,__get_initial_narrow_environment,_get_initial_narrow_environment
0x0044F1E1,20,environment_initialization.obj,0,__get_initial_wide_environment,_get_initial_wide_environment
0x0044F1F5,5,environment_initialization.obj,0,__initialize_narrow_environment,_initialize_narrow_environment
0x0044F1FA,5,environment_initialization.obj,0,__initialize_wide_environment,_initialize_wide_environment
0x0044F1FF,34,environment_initialization.obj,0,__invoke_watson_if_error,_invoke_watson_if_error
0x0044F221,6,onexit.obj,0,??$?B$$A6AXXZ@__crt_fast_encoded_nullptr_t@@QBEP6AXXZXZ,__crt_fast_encoded_nullptr_t::operator<void __cdecl(void)> void (__cdecl*)(void)
0x0044F227,6,onexit.obj,0,??$?BP6AXXZ@__crt_fast_encoded_nullptr_t@@QBEPAP6AXXZXZ,__crt_fast_encoded_nullptr_t::operator<void (__cdecl*)(void)> void (__cdecl**)(void)
0x0044F22D,18,onexit.obj,0,??$?RP6AXXZ@__crt_internal_free_policy@@QBEXQBQ6AXXZ@Z,__crt_internal_free_policy::operator()<void (__cdecl*)(void)>
0x0044F341,22,onexit.obj,0,??$__crt_fast_decode_pointer@P6AXXZ@@YAP6AXXZQ6AXXZ@Z,__crt_fast_decode_pointer<void (__cdecl*)(void)>
0x0044F357,22,onexit.obj,0,??$__crt_fast_decode_pointer@PAP6AXXZ@@YAPAP6AXXZQAP6AXXZ@Z,__crt_fast_decode_pointer<void (__cdecl**)(void)>
0x0044F36D,31,onexit.obj,0,??$__crt_fast_encode_pointer@P6AHXZ@@YAP6AHXZQ6AHXZ@Z,__crt_fast_encode_pointer<int (__cdecl*)(void)>
0x0044F38C,31,onexit.obj,0,??$__crt_fast_encode_pointer@P6AXXZ@@YAP6AXXZQ6AXXZ@Z,__crt_fast_encode_pointer<void (__cdecl*)(void)>
0x0044F3AB,31,onexit.obj,0,??$__crt_fast_encode_pointer@PAP6AXXZ@@YAPAP6AXXZQAP6AXXZ@Z,__crt_fast_encode_pointer<void (__cdecl**)(void)>
0x0044F438,16,onexit.obj,0,??0?$__crt_unique_heap_ptr@P6AXXZU__crt_internal_free_policy@@@@QAE@QAP6AXXZ@Z,"__crt_unique_heap_ptr<void (__cdecl*)(void),__crt_internal_free_policy>::__crt_unique_heap_ptr<void (__cdecl*)(void),__crt_internal_free_policy>"
0x0044F448,18,onexit.obj,0,??1?$__crt_unique_heap_ptr@P6AXXZU__crt_internal_free_policy@@@@QAE@XZ,"__crt_unique_heap_ptr<void (__cdecl*)(void),__crt_internal_free_policy>::~__crt_unique_heap_ptr<void (__cdecl*)(void),__crt_internal_free_policy>"
0x0044F681,6,onexit.obj,0,?detach@?$__crt_unique_heap_ptr@P6AXXZU__crt_internal_free_policy@@@@QAEPAP6AXXZXZ,"__crt_unique_heap_ptr<void (__cdecl*)(void),__crt_internal_free_policy>::detach"
0x0044F687,18,onexit.obj,0,?release@?$__crt_unique_heap_ptr@P6AXXZU__crt_internal_free_policy@@@@QAEXXZ,"__crt_unique_heap_ptr<void (__cdecl*)(void),__crt_internal_free_policy>::release"
0x0044F699,22,onexit.obj,0,__crt_at_quick_exit,_crt_at_quick_exit
0x0044F6AF,22,onexit.obj,0,__crt_atexit,_crt_atexit
0x0044F6C5,45,onexit.obj,0,__execute_onexit_table,_execute_onexit_table
0x0044F6F2,41,onexit.obj,0,__initialize_onexit_table,_initialize_onexit_table
0x0044F71B,51,onexit.obj,0,__register_onexit_function,_register_onexit_function
0x0044F82A,6,initialization.obj,0,??$?BX@__crt_fast_encoded_nullptr_t@@QBEPAXXZ,__crt_fast_encoded_nullptr_t::operator<void> void *
0x0044F830,31,initialization.obj,0,??$__crt_fast_encode_pointer@PAX@@YAPAXQAX@Z,__crt_fast_encode_pointer<void *>
0x0044F8A1,11,initialization.obj,0,?__acrt_stdio_is_initialized@@YA_NXZ,__acrt_stdio_is_initialized
0x0044F8AC,38,initialization.obj,0,?initialize@?$dual_state_global@PAU__crt_locale_data@@@__crt_state_management@@QAEXQAU__crt_locale_data@@@Z,__crt_state_management::dual_state_global<__crt_locale_data *>::initialize
0x0044F8D2,18,initialization.obj,0,___acrt_initialize,__acrt_initialize
0x0044F8E4,11,initialization.obj,0,___acrt_thread_attach,__acrt_thread_attach
0x0044F8EF,8,initialization.obj,0,___acrt_thread_detach,__acrt_thread_detach
0x0044F8F7,48,initialization.obj,0,___acrt_uninitialize,__acrt_uninitialize
0x0044F927,18,initialization.obj,0,___acrt_uninitialize_critical,__acrt_uninitialize_critical
0x0044F9D7,277,report_runtime_error.obj,0,___acrt_report_runtime_error,__acrt_report_runtime_error
0x0044FAEC,6,report_runtime_error.obj,0,__query_app_type,_query_app_type
0x0044FAF2,15,report_runtime_error.obj,0,__set_app_type,_set_app_type
0x0044FB01,22,matherr.obj,0,??$__crt_fast_decode_pointer@P6AHPAU_exception@@@Z@@YAP6AHPAU_exception@@@ZQ6AH0@Z@Z,__crt_fast_decode_pointer<int (__cdecl*)(_exception *)>
0x0044FB17,31,matherr.obj,0,??$__crt_fast_encode_pointer@P6AHPAU_exception@@@Z@@YAP6AHPAU_exception@@@ZQ6AH0@Z@Z,__crt_fast_encode_pointer<int (__cdecl*)(_exception *)>
0x0044FB36,38,matherr.obj,0,?initialize@?$dual_state_global@P6AHPAU_exception@@@Z@__crt_state_management@@QAEXQ6AHPAU_exception@@@Z@Z,__crt_state_management::dual_state_global<int (__cdecl*)(_exception *)>::initialize
0x0044FB5C,3,matherr.obj,0,?value@?$dual_state_global@P6AHPAU_exception@@@Z@__crt_state_management@@QAEAAP6AHPAU_exception@@@ZXZ,__crt_state_management::dual_state_global<int (__cdecl*)(_exception *)>::value
0x0044FB5F,24,matherr.obj,0,___acrt_has_user_matherr,__acrt_has_user_matherr
0x0044FB77,15,matherr.obj,0,___acrt_initialize_user_matherr,__acrt_initialize_user_matherr
0x0044FB86,50,matherr.obj,0,___acrt_invoke_user_matherr,__acrt_invoke_user_matherr
0x0044FBB8,21,matherr.obj,0,___setusermatherr,__setusermatherr
0x0044FC98,83,argv_winmain.obj,0,__get_narrow_winmain_command_line,_get_narrow_winmain_command_line
0x0044FCEB,74,argv_winmain.obj,0,__get_wide_winmain_command_line,_get_wide_winmain_command_line
0x0044FD35,69,initterm.obj,0,__initterm,_initterm
0x0044FD7A,46,initterm.obj,0,__initterm_e,_initterm_e
0x0044FDA8,13,setmode.obj,0,??$__crt_interlocked_read@H@@YAHPDH@Z,__crt_interlocked_read<int>
0x0044FDB5,3,setmode.obj,0,?value@?$dual_state_global@H@__crt_state_management@@QAEAAHXZ,__crt_state_management::dual_state_global<int>::value
0x0044FDB8,45,setmode.obj,0,__get_fmode,_get_fmode
0x0044FDE5,61,setmode.obj,0,__set_fmode,_set_fmode
0x0044FE22,273,setmode.obj,0,__setmode,_setmode
0x0044FF33,207,setmode.obj,0,__setmode_nolock,_setmode_nolock
0x00450005,18,wsetlocale.obj,0,??$?RU__crt_locale_data@@@__crt_internal_free_policy@@QBEXQBU__crt_locale_data@@@Z,__crt_internal_free_policy::operator()<__crt_locale_data>
0x00450017,18,wsetlocale.obj,0,??$?RU__crt_locale_pointers@@@__crt_internal_free_policy@@QBEXQBU__crt_locale_pointers@@@Z,__crt_internal_free_policy::operator()<__crt_locale_pointers>
0x00450029,18,wsetlocale.obj,0,??$?RU__crt_multibyte_data@@@__crt_internal_free_policy@@QBEXQBU__crt_multibyte_data@@@Z,__crt_internal_free_policy::operator()<__crt_multibyte_data>
0x004503D2,16,wsetlocale.obj,0,??0?$__crt_unique_heap_ptr@U__crt_locale_data@@U__crt_internal_free_policy@@@@QAE@QAU__crt_locale_data@@@Z,"__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>::__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>"
0x004503E2,16,wsetlocale.obj,0,??0?$__crt_unique_heap_ptr@U__crt_locale_pointers@@U__crt_internal_free_policy@@@@QAE@QAU__crt_locale_pointers@@@Z,"__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>::__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>"
0x004503F2,16,wsetlocale.obj,0,??0?$__crt_unique_heap_ptr@U__crt_multibyte_data@@U__crt_internal_free_policy@@@@QAE@QAU__crt_multibyte_data@@@Z,"__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>::__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>"
0x00450402,74,wsetlocale.obj,0,??0_expandlocale_locale_name_cache@@QAE@QA_WIQAU__crt_qualified_locale_data@@@Z,_expandlocale_locale_name_cache::_expandlocale_locale_name_cache
0x0045044C,18,wsetlocale.obj,0,??1?$__crt_unique_heap_ptr@U__crt_locale_data@@U__crt_internal_free_policy@@@@QAE@XZ,"__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>::~__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>"
0x0045045E,18,wsetlocale.obj,0,??1?$__crt_unique_heap_ptr@U__crt_locale_pointers@@U__crt_internal_free_policy@@@@QAE@XZ,"__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>::~__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>"
0x00450470,18,wsetlocale.obj,0,??1?$__crt_unique_heap_ptr@U__crt_multibyte_data@@U__crt_internal_free_policy@@@@QAE@XZ,"__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>::~__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>"
0x00450482,48,wsetlocale.obj,0,??1_expandlocale_locale_name_cache@@QAE@XZ,_expandlocale_locale_name_cache::~_expandlocale_locale_name_cache
0x004504B2,7,wsetlocale.obj,0,??B?$__crt_unique_heap_ptr@U__crt_locale_data@@U__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>::operator bool"
0x004504B9,7,wsetlocale.obj,0,??B?$__crt_unique_heap_ptr@U__crt_locale_pointers@@U__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>::operator bool"
0x004504C0,7,wsetlocale.obj,0,??B?$__crt_unique_heap_ptr@U__crt_multibyte_data@@U__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>::operator bool"
0x004506E0,68,wsetlocale.obj,0,?commit_locale_name@_expandlocale_locale_name_cache@@QAEXQB_WI@Z,_expandlocale_locale_name_cache::commit_locale_name
0x00450724,53,wsetlocale.obj,0,?commit_locale_name_cache_already_updated@_expandlocale_locale_name_cache@@QAEXQB_WI@Z,_expandlocale_locale_name_cache::commit_locale_name_cache_already_updated
0x00450759,6,wsetlocale.obj,0,?detach@?$__crt_unique_heap_ptr@U__crt_locale_data@@U__crt_internal_free_policy@@@@QAEPAU__crt_locale_data@@XZ,"__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>::detach"
0x0045075F,6,wsetlocale.obj,0,?detach@?$__crt_unique_heap_ptr@U__crt_locale_pointers@@U__crt_internal_free_policy@@@@QAEPAU__crt_locale_pointers@@XZ,"__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>::detach"
0x00450765,6,wsetlocale.obj,0,?detach@?$__crt_unique_heap_ptr@U__crt_multibyte_data@@U__crt_internal_free_policy@@@@QAEPAU__crt_multibyte_data@@XZ,"__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>::detach"
0x0045076B,3,wsetlocale.obj,0,?get@?$__crt_unique_heap_ptr@U__crt_locale_data@@U__crt_internal_free_policy@@@@QBEPAU__crt_locale_data@@XZ,"__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>::get"
0x0045076E,3,wsetlocale.obj,0,?get@?$__crt_unique_heap_ptr@U__crt_locale_pointers@@U__crt_internal_free_policy@@@@QBEPAU__crt_locale_pointers@@XZ,"__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>::get"
0x00450771,3,wsetlocale.obj,0,?get@?$__crt_unique_heap_ptr@U__crt_multibyte_data@@U__crt_internal_free_policy@@@@QBEPAU__crt_multibyte_data@@XZ,"__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>::get"
0x00450774,7,wsetlocale.obj,0,?is_valid@?$__crt_unique_heap_ptr@U__crt_locale_data@@U__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>::is_valid"
0x0045077B,7,wsetlocale.obj,0,?is_valid@?$__crt_unique_heap_ptr@U__crt_locale_pointers@@U__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>::is_valid"
0x00450782,7,wsetlocale.obj,0,?is_valid@?$__crt_unique_heap_ptr@U__crt_multibyte_data@@U__crt_internal_free_policy@@@@QBE_NXZ,"__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>::is_valid"
0x00450789,18,wsetlocale.obj,0,?release@?$__crt_unique_heap_ptr@U__crt_locale_data@@U__crt_internal_free_policy@@@@QAEXXZ,"__crt_unique_heap_ptr<__crt_locale_data,__crt_internal_free_policy>::release"
0x0045079B,18,wsetlocale.obj,0,?release@?$__crt_unique_heap_ptr@U__crt_locale_pointers@@U__crt_internal_free_policy@@@@QAEXXZ,"__crt_unique_heap_ptr<__crt_locale_pointers,__crt_internal_free_policy>::release"
0x004507AD,18,wsetlocale.obj,0,?release@?$__crt_unique_heap_ptr@U__crt_multibyte_data@@U__crt_internal_free_policy@@@@QAEXXZ,"__crt_unique_heap_ptr<__crt_multibyte_data,__crt_internal_free_policy>::release"
0x004507BF,3,wsetlocale.obj,0,?value@?$dual_state_global@PAU__crt_locale_data@@@__crt_state_management@@QAEAAPAU__crt_locale_data@@XZ,__crt_state_management::dual_state_global<__crt_locale_data *>::value
0x004507C2,96,wsetlocale.obj,0,___acrt_copy_locale_name,__acrt_copy_locale_name
0x00450822,11,wsetlocale.obj,0,___acrt_set_locale_changed,__acrt_set_locale_changed
0x0045082D,39,wsetlocale.obj,0,___acrt_uninitialize_locale,__acrt_uninitialize_locale
0x00450854,23,wsetlocale.obj,0,___ascii_tolower,__ascii_tolower
0x0045086B,23,wsetlocale.obj,0,___ascii_towlower,__ascii_towlower
0x00450882,112,wsetlocale.obj,0,___lc_lctowcs,__lc_lctowcs
0x004508F2,336,wsetlocale.obj,0,___lc_wcstolc,__lc_wcstolc
0x00450A42,98,wsetlocale.obj,0,__configthreadlocale,_configthreadlocale
0x00450AD3,100,wsetlocale.obj,0,__create_locale,_create_locale
0x00450EFD,194,wsetlocale.obj,0,__free_locale,_free_locale
0x00450FBF,155,wsetlocale.obj,0,__get_current_locale,_get_current_locale
0x0045105A,263,wsetlocale.obj,0,__wcreate_locale,_wcreate_locale
0x00451161,65,wsetlocale.obj,0,__wcscats,_wcscats
0x004511A2,131,wsetlocale.obj,0,__wsetlocale,_wsetlocale
0x00451F07,3,new_mode.obj,0,?value@?$dual_state_global@J@__crt_state_management@@QAEAAJXZ,__crt_state_management::dual_state_global<long>::value
0x00451F0A,7,new_mode.obj,0,__query_new_mode,_query_new_mode
0x00451F11,47,new_mode.obj,0,__set_new_mode,_set_new_mode
0x00451F40,6,ncommode.obj,0,___p__commode,__p__commode
0x00451F46,27,free.obj,0,_free,free
0x00451F77,18,terminate.obj,0,__get_terminate,_get_terminate
0x00451F89,32,terminate.obj,0,_set_terminate,set_terminate
0x00451FA9,60,terminate.obj,0,_terminate,terminate
0x00451FE5,95,contrlfp.obj,0,__controlfp_s,_controlfp_s
0x00452044,33,abort.obj,0,__set_abort_behavior,_set_abort_behavior
0x00452065,68,abort.obj,0,_abort,abort
0x00452103,90,strcpy_s.obj,0,_strcpy_s,strcpy_s
0x0045215D,11,calloc.obj,0,_calloc,calloc
0x00452168,49,atox.obj,0,??$is_overflow_condition@K@__crt_strtox@@YA_NIK@Z,__crt_strtox::is_overflow_condition<unsigned long>
0x00452199,65,atox.obj,0,??$is_overflow_condition@_K@__crt_strtox@@YA_NI_K@Z,__crt_strtox::is_overflow_condition<unsigned __int64>
0x004521DA,27,atox.obj,0,??$make_c_string_character_source@D$$T@__crt_strtox@@YA?AV?$c_string_character_source@D@0@QBD$$T@Z,"__crt_strtox::make_c_string_character_source<char,std::nullptr_t>"
0x004521F5,27,atox.obj,0,??$make_c_string_character_source@_W$$T@__crt_strtox@@YA?AV?$c_string_character_source@_W@0@QB_W$$T@Z,"__crt_strtox::make_c_string_character_source<wchar_t,std::nullptr_t>"
0x00452210,547,atox.obj,0,??$parse_integer@KV?$c_string_character_source@D@__crt_strtox@@@__crt_strtox@@YAKQAU__crt_locale_pointers@@V?$c_string_character_source@D@0@H_N@Z,"__crt_strtox::parse_integer<unsigned long,__crt_strtox::c_string_character_source<char> >"
0x00452433,1544,atox.obj,0,??$parse_integer@KV?$c_string_character_source@_W@__crt_strtox@@@__crt_strtox@@YAKQAU__crt_locale_pointers@@V?$c_string_character_source@_W@0@H_N@Z,"__crt_strtox::parse_integer<unsigned long,__crt_strtox::c_string_character_source<wchar_t> >"
0x00452A3B,678,atox.obj,0,??$parse_integer@_KV?$c_string_character_source@D@__crt_strtox@@@__crt_strtox@@YA_KQAU__crt_locale_pointers@@V?$c_string_character_source@D@0@H_N@Z,"__crt_strtox::parse_integer<unsigned __int64,__crt_strtox::c_string_character_source<char> >"
0x00452CE1,1745,atox.obj,0,??$parse_integer@_KV?$c_string_character_source@_W@__crt_strtox@@@__crt_strtox@@YA_KQAU__crt_locale_pointers@@V?$c_string_character_source@_W@0@H_N@Z,"__crt_strtox::parse_integer<unsigned __int64,__crt_strtox::c_string_character_source<wchar_t> >"
0x004533B2,43,atox.obj,0,??$parse_integer_from_string@JD$$T@__crt_strtox@@YAJQBD$$THQAU__crt_locale_pointers@@@Z,"__crt_strtox::parse_integer_from_string<long,char,std::nullptr_t>"
0x004533DD,43,atox.obj,0,??$parse_integer_from_string@J_W$$T@__crt_strtox@@YAJQB_W$$THQAU__crt_locale_pointers@@@Z,"__crt_strtox::parse_integer_from_string<long,wchar_t,std::nullptr_t>"
0x00453408,43,atox.obj,0,??$parse_integer_from_string@_JD$$T@__crt_strtox@@YA_JQBD$$THQAU__crt_locale_pointers@@@Z,"__crt_strtox::parse_integer_from_string<__int64,char,std::nullptr_t>"
0x00453433,43,atox.obj,0,??$parse_integer_from_string@_J_W$$T@__crt_strtox@@YA_JQB_W$$THQAU__crt_locale_pointers@@@Z,"__crt_strtox::parse_integer_from_string<__int64,wchar_t,std::nullptr_t>"
0x0045345E,28,atox.obj,0,??0?$c_string_character_source@D@__crt_strtox@@QAE@QBDQAPBD@Z,__crt_strtox::c_string_character_source<char>::c_string_character_source<char>
0x0045347A,28,atox.obj,0,??0?$c_string_character_source@_W@__crt_strtox@@QAE@QB_WQAPB_W@Z,__crt_strtox::c_string_character_source<wchar_t>::c_string_character_source<wchar_t>
0x00453496,12,atox.obj,0,??1?$c_string_character_source@D@__crt_strtox@@QAE@XZ,__crt_strtox::c_string_character_source<char>::~c_string_character_source<char>
0x004534A2,12,atox.obj,0,??1?$c_string_character_source@_W@__crt_strtox@@QAE@XZ,__crt_strtox::c_string_character_source<wchar_t>::~c_string_character_source<wchar_t>
0x004534AE,8,atox.obj,0,?get@?$c_string_character_source@D@__crt_strtox@@QAEDXZ,__crt_strtox::c_string_character_source<char>::get
0x004534B6,11,atox.obj,0,?get@?$c_string_character_source@_W@__crt_strtox@@QAE_WXZ,__crt_strtox::c_string_character_source<wchar_t>::get
0x004534C1,30,atox.obj,0,?is_space@__crt_strtox@@YA_NDQAU__crt_locale_pointers@@@Z,__crt_strtox::is_space
0x004534DF,24,atox.obj,0,?is_space@__crt_strtox@@YA_N_WPAU__crt_locale_pointers@@@Z,__crt_strtox::is_space
0x004534F7,6,atox.obj,0,?maximum_signed_value@__crt_strtox@@YAJK@Z,__crt_strtox::maximum_signed_value
0x004534FD,9,atox.obj,0,?maximum_signed_value@__crt_strtox@@YA_J_K@Z,__crt_strtox::maximum_signed_value
0x00453506,6,atox.obj,0,?minimum_signed_value@__crt_strtox@@YAJK@Z,__crt_strtox::minimum_signed_value
0x0045350C,8,atox.obj,0,?minimum_signed_value@__crt_strtox@@YA_J_K@Z,__crt_strtox::minimum_signed_value
0x00453514,58,atox.obj,0,?parse_digit@__crt_strtox@@YAID@Z,__crt_strtox::parse_digit
0x0045354E,479,atox.obj,0,?parse_digit@__crt_strtox@@YAI_W@Z,__crt_strtox::parse_digit
0x0045372D,16,atox.obj,0,?restore_state@?$c_string_character_source@D@__crt_strtox@@QAE_NQBD@Z,__crt_strtox::c_string_character_source<char>::restore_state
0x0045373D,16,atox.obj,0,?restore_state@?$c_string_character_source@_W@__crt_strtox@@QAE_NQB_W@Z,__crt_strtox::c_string_character_source<wchar_t>::restore_state
0x0045374D,3,atox.obj,0,?save_state@?$c_string_character_source@D@__crt_strtox@@QBEPBDXZ,__crt_strtox::c_string_character_source<char>::save_state
0x00453750,3,atox.obj,0,?save_state@?$c_string_character_source@_W@__crt_strtox@@QBEPB_WXZ,__crt_strtox::c_string_character_source<wchar_t>::save_state
0x00453753,41,atox.obj,0,?unget@?$c_string_character_source@D@__crt_strtox@@QAEXD@Z,__crt_strtox::c_string_character_source<char>::unget
0x0045377C,46,atox.obj,0,?unget@?$c_string_character_source@_W@__crt_strtox@@QAEX_W@Z,__crt_strtox::c_string_character_source<wchar_t>::unget
0x004537AA,27,atox.obj,0,?validate@?$c_string_character_source@D@__crt_strtox@@QBE_NXZ,__crt_strtox::c_string_character_source<char>::validate
0x004537C5,27,atox.obj,0,?validate@?$c_string_character_source@_W@__crt_strtox@@QBE_NXZ,__crt_strtox::c_string_character_source<wchar_t>::validate
0x004537E0,417,atox.obj,0,?wide_character_to_digit@__crt_strtox@@YAH_W@Z,__crt_strtox::wide_character_to_digit
0x00453981,12,atox.obj,0,___acrt_get_locale_data_prefix,__acrt_get_locale_data_prefix
0x0045398D,35,atox.obj,0,___ascii_iswalpha,__ascii_iswalpha
0x004539B0,23,atox.obj,0,___ascii_toupper,__ascii_toupper
0x004539C7,23,atox.obj,0,___ascii_towupper,__ascii_towupper
0x004539DE,35,atox.obj,0,__atoi64,_atoi64
0x00453A01,36,atox.obj,0,__atoi64_l,_atoi64_l
0x00453A25,36,atox.obj,0,__atoi_l,_atoi_l
0x00453A49,36,atox.obj,0,__atol_l,_atol_l
0x00453A6D,36,atox.obj,0,__atoll_l,_atoll_l
0x00453A91,40,atox.obj,0,__chvalidchk_l,_chvalidchk_l
0x00453AB9,84,atox.obj,0,__ischartype_l,_ischartype_l
0x00453B0D,35,atox.obj,0,__wtoi,_wtoi
0x00453B30,35,atox.obj,0,__wtoi64,_wtoi64
0x00453B53,36,atox.obj,0,__wtoi64_l,_wtoi64_l
0x00453B77,36,atox.obj,0,__wtoi_l,_wtoi_l
0x00453B9B,35,atox.obj,0,__wtol,_wtol
0x00453BBE,36,atox.obj,0,__wtol_l,_wtol_l
0x00453BE2,35,atox.obj,0,__wtoll,_wtoll
0x00453C05,36,atox.obj,0,__wtoll_l,_wtoll_l
0x00453C29,35,atox.obj,0,_atoi,atoi
0x00453C4C,35,atox.obj,0,_atol,atol
0x00453C6F,35,atox.obj,0,_atoll,atoll
0x00453CA0,120,strncmp.obj,0,_strncmp,strncmp
0x00453D18,58,wcsncmp.obj,0,_wcsncmp,wcsncmp
0x00453D52,22,invalid_parameter.obj,0,??$__crt_fast_decode_pointer@P6AXPB_W00II@Z@@YAP6AXPB_W00II@ZQ6AX000II@Z@Z,"__crt_fast_decode_pointer<void (__cdecl*)(wchar_t const *,wchar_t const *,wchar_t const *,unsigned int,unsigned int)>"
0x00453D68,31,invalid_parameter.obj,0,??$__crt_fast_encode_pointer@P6AXPB_W00II@Z@@YAP6AXPB_W00II@ZQ6AX000II@Z@Z,"__crt_fast_encode_pointer<void (__cdecl*)(wchar_t const *,wchar_t const *,wchar_t const *,unsigned int,unsigned int)>"
0x00453D87,17,invalid_parameter.obj,0,??$initialize_from_array@$$BY00Q6AXPB_W00II@Z@?$dual_state_global@P6AXPB_W00II@Z@__crt_state_management@@QAAXAAY00Q6AXPB_W00II@Z@Z,"__crt_state_management::dual_state_global<void (__cdecl*)(wchar_t const *,wchar_t const *,wchar_t const *,unsigned int,unsigned int)>::initialize_from_array<void (__cdecl*[1])(wchar_t const *,wchar_t const *,wchar_t const *,unsigned int,unsigned int)>"
0x00453D98,3,invalid_parameter.obj,0,?dangerous_get_state_array@?$dual_state_global@P6AXPB_W00II@Z@__crt_state_management@@QAEPAP6AXPB_W00II@ZXZ,"__crt_state_management::dual_state_global<void (__cdecl*)(wchar_t const *,wchar_t const *,wchar_t const *,unsigned int,unsigned int)>::dangerous_get_state_array"
0x00453D9B,3,invalid_parameter.obj,0,?value@?$dual_state_global@P6AXPB_W00II@Z@__crt_state_management@@QAEAAP6AXPB_W00II@ZXZ,"__crt_state_management::dual_state_global<void (__cdecl*)(wchar_t const *,wchar_t const *,wchar_t const *,unsigned int,unsigned int)>::value"
0x00453D9E,313,invalid_parameter.obj,0,___acrt_call_reportfault,__acrt_call_reportfault
